time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.23523e-05	936.935
1	1.23523e-05	2.68014e-05	936.935
2	2.68014e-05	4.37033e-05	3366.15
3	4.37033e-05	6.34743e-05	2164.1
4	6.34743e-05	8.66013e-05	1887.98
5	8.66013e-05	0.000113654	2184.46
6	0.000113654	0.000145299	2368.19
7	0.000145299	0.000182316	2103.23
8	0.000182316	0.000225617	1629.54
9	0.000225617	0.000276267	1226.08
10	0.000276267	0.000335516	972.034
11	0.000335516	0.000404822	849.693
12	0.000404822	0.000485893	823.105
13	0.000485893	0.000580726	852.545
14	0.000580726	0.000691656	911.723
15	0.000691656	0.000821417	987.298
16	0.000821417	0.000973205	1068.4
17	0.000973205	0.00115076	1139.16
18	0.00115076	0.00135845	1174.63
19	0.00135845	0.0016014	1143.68
20	0.0016014	0.00188559	1032.9
21	0.00188559	0.00221802	878.837
22	0.00221802	0.00260689	742.687
23	0.00260689	0.00306176	655.823
24	0.00306176	0.00359384	618.423
25	0.00359384	0.00421625	616.611
26	0.00421625	0.00494431	628.865
27	0.00494431	0.00579596	650.794
28	0.00579596	0.00679217	650.794
29	0.00679217	0.0079575	1014.17
30	0.0079575	0.00932063	1014.17
31	0.00932063	inf	1014.17
