time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.85958e-06	3.99356
1	3.85958e-06	8.31405e-06	3.99356
2	8.31405e-06	1.34551e-05	20030.6
3	1.34551e-05	1.93886e-05	20030.6
4	1.93886e-05	2.62366e-05	8400.43
5	2.62366e-05	3.41402e-05	4442.15
6	3.41402e-05	4.3262e-05	2539.68
7	4.3262e-05	5.37897e-05	1969.19
8	5.37897e-05	6.59401e-05	1952.34
9	6.59401e-05	7.99634e-05	2200.05
10	7.99634e-05	9.61481e-05	2690.22
11	9.61481e-05	0.000114827	3430.81
12	0.000114827	0.000136386	4339.83
13	0.000136386	0.000161267	5198.26
14	0.000161267	0.000189984	5683.9
15	0.000189984	0.000223126	5549.47
16	0.000223126	0.000261377	4904.04
17	0.000261377	0.000305524	4165.01
18	0.000305524	0.000356476	3603.81
19	0.000356476	0.000415281	3193.53
20	0.000415281	0.000483149	2838.57
21	0.000483149	0.000561479	2515.23
22	0.000561479	0.000651882	2205.85
23	0.000651882	0.000756219	1857.49
24	0.000756219	0.000876638	1465.54
25	0.000876638	0.00101562	1106.21
26	0.00101562	0.00117602	846.568
27	0.00117602	0.00136114	693.61
28	0.00136114	0.0015748	626.298
29	0.0015748	0.0018214	750.62
30	0.0018214	0.002106	750.62
31	0.002106	0.00243446	750.62
32	0.00243446	0.00281356	518.487
33	0.00281356	0.00325108	518.487
34	0.00325108	inf	518.487
