time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.45264e-05	524.882
1	1.45264e-05	3.12917e-05	524.882
2	3.12917e-05	5.06413e-05	607.972
3	5.06413e-05	7.29732e-05	607.972
4	7.29732e-05	9.87473e-05	622.662
5	9.87473e-05	0.000128494	854.841
6	0.000128494	0.000162826	827.749
7	0.000162826	0.000202449	752.586
8	0.000202449	0.00024818	760.662
9	0.00024818	0.00030096	818.881
10	0.00030096	0.000361874	889.717
11	0.000361874	0.000432178	962.861
12	0.000432178	0.000513318	1040.61
13	0.000513318	0.000606964	1120.72
14	0.000606964	0.000715045	1189.08
15	0.000715045	0.000839785	1224.53
16	0.000839785	0.000983751	1206.62
17	0.000983751	0.00114991	1129.27
18	0.00114991	0.00134167	1011.21
19	0.00134167	0.001563	889.396
20	0.001563	0.00181844	795.446
21	0.00181844	0.00211325	744.299
22	0.00211325	0.0024535	736.757
23	0.0024535	0.0028462	764.704
24	0.0028462	0.00329942	816.125
25	0.00329942	0.0038225	885.631
26	0.0038225	0.00442621	981.852
27	0.00442621	0.00512296	1124.72
28	0.00512296	0.00592712	1343.09
29	0.00592712	0.00685522	1764.67
30	0.00685522	0.00792637	1764.67
31	0.00792637	0.00916263	1764.67
32	0.00916263	0.0105894	233031
33	0.0105894	0.0122362	233031
34	0.0122362	inf	233031
