time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.16452e-05	916.827
1	1.16452e-05	2.50853e-05	916.827
2	2.50853e-05	4.0597e-05	2491.62
3	4.0597e-05	5.84995e-05	2491.62
4	5.84995e-05	7.91615e-05	1847.41
5	7.91615e-05	0.000103008	2150.49
6	0.000103008	0.000130531	2352.27
7	0.000130531	0.000162295	2112
8	0.000162295	0.000198955	1664.26
9	0.000198955	0.000241266	1311.53
10	0.000241266	0.000290099	1084.07
11	0.000290099	0.000346459	934.899
12	0.000346459	0.000411505	848.371
13	0.000411505	0.000486578	817.017
14	0.000486578	0.000573221	830.233
15	0.000573221	0.00067322	879.253
16	0.00067322	0.000788631	953.807
17	0.000788631	0.000921832	1037.28
18	0.000921832	0.00107556	1108.19
19	0.00107556	0.00125299	1144.16
20	0.00125299	0.00145776	1126.04
21	0.00145776	0.0016941	1048.12
22	0.0016941	0.00196687	930.295
23	0.00196687	0.00228167	811.759
24	0.00228167	0.002645	722.974
25	0.002645	0.00306434	670.15
26	0.00306434	0.0035483	644.647
27	0.0035483	0.00410686	637.141
28	0.00410686	0.00475152	646.325
29	0.00475152	0.00549554	731.943
30	0.00549554	0.00635424	731.943
31	0.00635424	0.00734529	731.943
32	0.00734529	0.0084891	571.119
33	0.0084891	0.00980921	571.119
34	0.00980921	inf	571.119
