time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.90757e-05	274.352
1	1.90757e-05	4.13894e-05	274.352
2	4.13894e-05	6.74909e-05	205.162
3	6.74909e-05	9.80231e-05	535.388
4	9.80231e-05	0.000133738	799.267
5	0.000133738	0.000175516	576.566
6	0.000175516	0.000224385	483.457
7	0.000224385	0.00028155	467.748
8	0.00028155	0.000348419	522.599
9	0.000348419	0.000426639	642.657
10	0.000426639	0.000518137	811.426
11	0.000518137	0.000625166	985.791
12	0.000625166	0.000750363	1100.86
13	0.000750363	0.000896813	1114.21
14	0.000896813	0.00106812	1034.64
15	0.00106812	0.00126851	915.982
16	0.00126851	0.00150292	812.696
17	0.00150292	0.00177711	748.647
18	0.00177711	0.00209785	726.669
19	0.00209785	0.00247304	742.855
20	0.00247304	0.00291191	796.286
21	0.00291191	0.00342529	893.268
22	0.00342529	0.00402581	1046.89
23	0.00402581	0.00472826	1255.35
24	0.00472826	0.00554996	1484.51
25	0.00554996	0.00651114	1629.25
26	0.00651114	0.00763548	1815.86
27	0.00763548	0.00895068	2069.32
28	0.00895068	0.0104891	2069.32
29	0.0104891	0.0122887	182629
30	0.0122887	0.0143938	182629
31	0.0143938	inf	182629
