time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.0545e-05	900.547
1	1.0545e-05	2.27153e-05	900.547
2	2.27153e-05	3.67615e-05	2973.58
3	3.67615e-05	5.29727e-05	2973.58
4	5.29727e-05	7.16826e-05	2305.28
5	7.16826e-05	9.32763e-05	2658.1
6	9.32763e-05	0.000118198	2442.79
7	0.000118198	0.000146962	1910.54
8	0.000146962	0.000180159	1436.64
9	0.000180159	0.000218472	1140.54
10	0.000218472	0.000262692	993.571
11	0.000262692	0.000313726	941.517
12	0.000313726	0.000372628	938.878
13	0.000372628	0.000440607	956.363
14	0.000440607	0.000519065	982.48
15	0.000519065	0.000609616	1016.19
16	0.000609616	0.000714124	1058.13
17	0.000714124	0.00083474	1106.11
18	0.00083474	0.000973948	1152.94
19	0.000973948	0.00113461	1185.6
20	0.00113461	0.00132004	1188.5
21	0.00132004	0.00153405	1150.59
22	0.00153405	0.00178104	1071.57
23	0.00178104	0.00206611	963.227
24	0.00206611	0.00239511	842.754
25	0.00239511	0.00277483	723.306
26	0.00277483	0.00321307	612.233
27	0.00321307	0.00371886	516.366
28	0.00371886	0.00430261	443.895
29	0.00430261	0.00497634	400.496
30	0.00497634	0.00575391	400.496
31	0.00575391	0.00665133	400.496
32	0.00665133	0.00768708	293.691
33	0.00768708	0.00888247	293.691
34	0.00888247	inf	293.691
