time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.68355e-06	686.22
1	9.68355e-06	2.10109e-05	686.22
2	2.10109e-05	3.4261e-05	2868.6
3	3.4261e-05	4.97604e-05	1747.76
4	4.97604e-05	6.78907e-05	2272.93
5	6.78907e-05	8.90987e-05	1954.02
6	8.90987e-05	0.000113907	1699.63
7	0.000113907	0.000142926	1743.35
8	0.000142926	0.000176871	1924.66
9	0.000176871	0.000216579	2123.67
10	0.000216579	0.000263026	2258.16
11	0.000263026	0.000317359	2255.65
12	0.000317359	0.000380914	2101.59
13	0.000380914	0.000455258	1865.95
14	0.000455258	0.000542221	1648.59
15	0.000542221	0.000643947	1494.29
16	0.000643947	0.00076294	1383.27
17	0.00076294	0.000902133	1284.49
18	0.000902133	0.00106495	1185.63
19	0.00106495	0.00125541	1087.52
20	0.00125541	0.0014782	994.698
21	0.0014782	0.00173881	908.84
22	0.00173881	0.00204366	826.564
23	0.00204366	0.00240025	748.791
24	0.00240025	0.00281738	689.252
25	0.00281738	0.00330531	665.114
26	0.00330531	0.00387607	682.072
27	0.00387607	0.00454372	756.051
28	0.00454372	0.00532469	756.051
29	0.00532469	0.00623824	453.643
30	0.00623824	0.00730687	453.643
31	0.00730687	inf	453.643
