time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5998e-05	518.441
1	1.5998e-05	3.47117e-05	518.441
2	3.47117e-05	5.6602e-05	664.261
3	5.6602e-05	8.22083e-05	476.821
4	8.22083e-05	0.000112161	769.199
5	0.000112161	0.000147198	856.374
6	0.000147198	0.000188183	761.44
7	0.000188183	0.000236126	741.303
8	0.000236126	0.000292206	799.111
9	0.000292206	0.000357806	876.885
10	0.000357806	0.000434541	957.825
11	0.000434541	0.000524303	1043.57
12	0.000524303	0.000629301	1132.71
13	0.000629301	0.000752123	1205.95
14	0.000752123	0.000895794	1231.73
15	0.000895794	0.00106385	1180.34
16	0.00106385	0.00126044	1071.35
17	0.00126044	0.0014904	941.113
18	0.0014904	0.00175939	828.723
19	0.00175939	0.00207404	760.684
20	0.00207404	0.00244211	744.305
21	0.00244211	0.00287266	771.579
22	0.00287266	0.00337629	826.542
23	0.00337629	0.00396541	904.582
24	0.00396541	0.00465454	1024.4
25	0.00465454	0.00546065	1208.04
26	0.00546065	0.00640359	1464.36
27	0.00640359	0.00750659	1934.2
28	0.00750659	0.00879684	1934.2
29	0.00879684	0.0103061	218842
30	0.0103061	0.0120716	218842
31	0.0120716	inf	218842
