time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.16367e-05	813.633
1	1.16367e-05	2.52488e-05	813.633
2	2.52488e-05	4.11715e-05	3881.83
3	4.11715e-05	5.97971e-05	2205.38
4	5.97971e-05	8.15844e-05	2573.68
5	8.15844e-05	0.00010707	2575.89
6	0.00010707	0.000136882	2109.78
7	0.000136882	0.000171754	1595.12
8	0.000171754	0.000212546	1243.42
9	0.000212546	0.000260263	1050.1
10	0.000260263	0.000316079	959.395
11	0.000316079	0.00038137	929.334
12	0.00038137	0.000457745	936.62
13	0.000457745	0.000547083	970.39
14	0.000547083	0.000651588	1022.89
15	0.000651588	0.000773831	1084.28
16	0.000773831	0.000916826	1141.24
17	0.000916826	0.00108409	1175.92
18	0.00108409	0.00127976	1169.09
19	0.00127976	0.00150863	1108.68
20	0.00150863	0.00177636	998.267
21	0.00177636	0.00208953	858.937
22	0.00208953	0.00245586	720.428
23	0.00245586	0.00288438	606.651
24	0.00288438	0.00338564	530.993
25	0.00338564	0.00397199	502.979
26	0.00397199	0.00465788	535.521
27	0.00465788	0.00546019	929.287
28	0.00546019	0.00639869	929.287
29	0.00639869	0.0074965	63.1621
30	0.0074965	0.00878067	63.1621
31	0.00878067	inf	63.1621
