time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5782e-05	575.976
1	1.5782e-05	3.4243e-05	575.976
2	3.4243e-05	5.58377e-05	1949.97
3	5.58377e-05	8.10982e-05	1371.99
4	8.10982e-05	0.000110647	909.117
5	0.000110647	0.000145211	922.616
6	0.000145211	0.000185642	1170.03
7	0.000185642	0.000232937	1193.92
8	0.000232937	0.00028826	1125.98
9	0.00028826	0.000352974	1038.22
10	0.000352974	0.000428674	961.687
11	0.000428674	0.000517223	931.501
12	0.000517223	0.000620804	953.147
13	0.000620804	0.000741967	1010.18
14	0.000741967	0.000883698	1058.3
15	0.000883698	0.00104949	1047.4
16	0.00104949	0.00124342	971.667
17	0.00124342	0.00147027	872.313
18	0.00147027	0.00173563	789.028
19	0.00173563	0.00204604	737.801
20	0.00204604	0.00240914	721.73
21	0.00240914	0.00283387	735.617
22	0.00283387	0.0033307	766.338
23	0.0033307	0.00391187	806.625
24	0.00391187	0.00459169	872.793
25	0.00459169	0.00538691	1004.42
26	0.00538691	0.00631712	1230.69
27	0.00631712	0.00740523	1295.1
28	0.00740523	0.00867805	1295.1
29	0.00867805	0.0101669	823.653
30	0.0101669	0.0119086	823.653
31	0.0119086	inf	823.653
