time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.59839e-05	196.785
1	1.59839e-05	3.4681e-05	196.785
2	3.4681e-05	5.65519e-05	416.191
3	5.65519e-05	8.21355e-05	459.786
4	8.21355e-05	0.000112062	494.995
5	0.000112062	0.000147068	616.472
6	0.000147068	0.000188017	760.927
7	0.000188017	0.000235917	847.995
8	0.000235917	0.000291947	885.737
9	0.000291947	0.000357489	891.181
10	0.000357489	0.000434157	892.44
11	0.000434157	0.000523839	921.531
12	0.000523839	0.000628744	999.438
13	0.000628744	0.000751457	1121.71
14	0.000751457	0.000895001	1253.61
15	0.000895001	0.00106291	1335.96
16	0.00106291	0.00125932	1320.27
17	0.00125932	0.00148908	1215.32
18	0.00148908	0.00175783	1075.71
19	0.00175783	0.00207221	950.002
20	0.00207221	0.00243995	860.67
21	0.00243995	0.00287011	809.95
22	0.00287011	0.0033733	790.962
23	0.0033733	0.0039619	797.584
24	0.0039619	0.00465042	817.836
25	0.00465042	0.00545581	829.98
26	0.00545581	0.00639792	815.409
27	0.00639792	0.00749995	790.799
28	0.00749995	0.00878905	790.799
29	0.00878905	0.010297	994.635
30	0.010297	0.0120609	994.635
31	0.0120609	inf	994.635
