time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.06441e-05	1048.73
1	1.06441e-05	2.29288e-05	1048.73
2	2.29288e-05	3.71071e-05	2630.26
3	3.71071e-05	5.34707e-05	2630.26
4	5.34707e-05	7.23565e-05	2377.9
5	7.23565e-05	9.41532e-05	2755.62
6	9.41532e-05	0.00011931	2436.06
7	0.00011931	0.000148343	1839.59
8	0.000148343	0.000181852	1387.42
9	0.000181852	0.000220526	1128.89
10	0.000220526	0.000265161	1000.35
11	0.000265161	0.000316676	948.423
12	0.000316676	0.000376131	938.72
13	0.000376131	0.000444749	949.599
14	0.000444749	0.000523945	970.193
15	0.000523945	0.000615347	998.062
16	0.000615347	0.000720837	1034.4
17	0.000720837	0.000842587	1078.73
18	0.000842587	0.000983103	1124.85
19	0.000983103	0.00114528	1160.35
20	0.00114528	0.00133245	1171.21
21	0.00133245	0.00154847	1147.79
22	0.00154847	0.00179779	1086.66
23	0.00179779	0.00208553	989.774
24	0.00208553	0.00241763	864.999
25	0.00241763	0.00280091	726.212
26	0.00280091	0.00324328	591.451
27	0.00324328	0.00375382	477.69
28	0.00375382	0.00434306	394.745
29	0.00434306	0.00502312	341.193
30	0.00502312	0.005808	341.193
31	0.005808	0.00671386	341.193
32	0.00671386	0.00775934	725.458
33	0.00775934	0.00896597	725.458
34	0.00896597	inf	725.458
