time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.45845e-05	430.745
1	1.45845e-05	3.1417e-05	430.745
2	3.1417e-05	5.0844e-05	562.686
3	5.0844e-05	7.32653e-05	562.686
4	7.32653e-05	9.91426e-05	538.337
5	9.91426e-05	0.000129008	848.971
6	0.000129008	0.000163478	858.467
7	0.000163478	0.00020326	774.978
8	0.00020326	0.000249174	792.213
9	0.000249174	0.000302164	860.896
10	0.000302164	0.000363323	924.844
11	0.000363323	0.000433908	975.262
12	0.000433908	0.000515373	1030.78
13	0.000515373	0.000609394	1105.84
14	0.000609394	0.000717907	1193.01
15	0.000717907	0.000843146	1259.26
16	0.000843146	0.000987689	1259.46
17	0.000987689	0.00115451	1172.73
18	0.00115451	0.00134705	1028.89
19	0.00134705	0.00156926	884.525
20	0.00156926	0.00182572	781.481
21	0.00182572	0.00212171	733.331
22	0.00212171	0.00246332	734.73
23	0.00246332	0.00285759	774.51
24	0.00285759	0.00331263	845.012
25	0.00331263	0.0038378	943.655
26	0.0038378	0.00444392	1063.86
27	0.00444392	0.00514347	1188.87
28	0.00514347	0.00595084	1312.17
29	0.00595084	0.00688266	1495.1
30	0.00688266	0.0079581	1495.1
31	0.0079581	0.0091993	1495.1
32	0.0091993	0.0106318	2576
33	0.0106318	0.0122851	2576
34	0.0122851	inf	2576
