time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.70942e-06	3.60448
1	4.70942e-06	1.02183e-05	3.60448
2	1.02183e-05	1.66622e-05	5.86582
3	1.66622e-05	2.42001e-05	5881.16
4	2.42001e-05	3.30175e-05	9375.53
5	3.30175e-05	4.33316e-05	3454.11
6	4.33316e-05	5.53965e-05	2146.82
7	5.53965e-05	6.95095e-05	2230.47
8	6.95095e-05	8.60182e-05	2939.34
9	8.60182e-05	0.000105329	4072.7
10	0.000105329	0.000127918	5289.45
11	0.000127918	0.000154342	6067.91
12	0.000154342	0.000185251	5994.77
13	0.000185251	0.000221406	5218.03
14	0.000221406	0.0002637	4296.82
15	0.0002637	0.000313172	3584.87
16	0.000313172	0.000371042	3095.62
17	0.000371042	0.000438736	2731.96
18	0.000438736	0.000517921	2422.95
19	0.000517921	0.000610547	2123.45
20	0.000610547	0.000718897	1815.22
21	0.000718897	0.000845639	1517.55
22	0.000845639	0.000993896	1252.72
23	0.000993896	0.00116732	1023.54
24	0.00116732	0.00137018	827.714
25	0.00137018	0.00160748	670.024
26	0.00160748	0.00188506	556.715
27	0.00188506	0.00220976	482.906
28	0.00220976	0.00258957	482.906
29	0.00258957	0.00303386	1198.36
30	0.00303386	0.00355357	1198.36
31	0.00355357	inf	1198.36
