time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5719e-05	576.335
1	1.5719e-05	3.38608e-05	576.335
2	3.38608e-05	5.47989e-05	1394
3	5.47989e-05	7.89643e-05	1394
4	7.89643e-05	0.000106854	682.223
5	0.000106854	0.000139043	723.469
6	0.000139043	0.000176194	773.896
7	0.000176194	0.00021907	895.636
8	0.00021907	0.000268556	952.393
9	0.000268556	0.000325668	925.212
10	0.000325668	0.000391584	887.347
11	0.000391584	0.00046766	877.889
12	0.00046766	0.000555461	879.056
13	0.000555461	0.000656796	897.524
14	0.000656796	0.00077375	940.096
15	0.00077375	0.000908731	984.538
16	0.000908731	0.00106452	996.319
17	0.00106452	0.00124431	955.528
18	0.00124431	0.00145183	870.903
19	0.00145183	0.00169132	778.918
20	0.00169132	0.00196773	718.152
21	0.00196773	0.00228675	701.208
22	0.00228675	0.00265493	719.164
23	0.00265493	0.00307987	768.054
24	0.00307987	0.0035703	859.259
25	0.0035703	0.00413633	1008.51
26	0.00413633	0.0047896	1214.56
27	0.0047896	0.00554356	1412.91
28	0.00554356	0.00641373	1333.4
29	0.00641373	0.00741803	521.953
30	0.00741803	0.00857713	521.953
31	0.00857713	0.00991488	521.953
32	0.00991488	0.0114588	555.824
33	0.0114588	0.0132407	555.824
34	0.0132407	inf	555.824
