time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.58288e-05	360.605
1	1.58288e-05	3.43446e-05	360.605
2	3.43446e-05	5.60035e-05	696.382
3	5.60035e-05	8.13389e-05	516.64
4	8.13389e-05	0.000110975	887.099
5	0.000110975	0.000145642	905.768
6	0.000145642	0.000186193	813.525
7	0.000186193	0.000233629	801.55
8	0.000233629	0.000289116	854.111
9	0.000289116	0.000354022	915.055
10	0.000354022	0.000429946	969.638
11	0.000429946	0.000518758	1030.97
12	0.000518758	0.000622647	1107.73
13	0.000622647	0.00074417	1187.02
14	0.00074417	0.000886321	1234.99
15	0.000886321	0.0010526	1215.17
16	0.0010526	0.00124711	1118.52
17	0.00124711	0.00147464	981.556
18	0.00147464	0.00174079	858.895
19	0.00174079	0.00205211	779.512
20	0.00205211	0.00241629	744.285
21	0.00241629	0.00284228	745.453
22	0.00284228	0.00334059	783.734
23	0.00334059	0.00392348	876.844
24	0.00392348	0.00460532	1050.8
25	0.00460532	0.0054029	1286.79
26	0.0054029	0.00633587	1469.28
27	0.00633587	0.00742721	1599.36
28	0.00742721	0.00870381	1599.36
29	0.00870381	0.0101971	2113.14
30	0.0101971	0.0119439	2113.14
31	0.0119439	inf	2113.14
