time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.79342e-06	3.54133
1	4.79342e-06	1.04005e-05	3.54133
2	1.04005e-05	1.69594e-05	9.40209
3	1.69594e-05	2.46317e-05	6529.22
4	2.46317e-05	3.36064e-05	9323.43
5	3.36064e-05	4.41045e-05	2868.26
6	4.41045e-05	5.63846e-05	1796.8
7	5.63846e-05	7.07493e-05	1995.98
8	7.07493e-05	8.75524e-05	2790.56
9	8.75524e-05	0.000107208	3927.94
10	0.000107208	0.0001302	5119.75
11	0.0001302	0.000157095	5988.84
12	0.000157095	0.000188555	6122.44
13	0.000188555	0.000225355	5462.17
14	0.000225355	0.000268403	4475.82
15	0.000268403	0.000318758	3638.05
16	0.000318758	0.00037766	3057.88
17	0.00037766	0.000446561	2636.68
18	0.000446561	0.000527159	2288.83
19	0.000527159	0.000621437	1986.54
20	0.000621437	0.000731719	1711.65
21	0.000731719	0.000860722	1446.04
22	0.000860722	0.00101162	1188.15
23	0.00101162	0.00118814	952.942
24	0.00118814	0.00139462	758.316
25	0.00139462	0.00163615	614.403
26	0.00163615	0.00191868	521.051
27	0.00191868	0.00224917	465.502
28	0.00224917	0.00263576	465.502
29	0.00263576	0.00308797	1163.32
30	0.00308797	0.00361695	1163.32
31	0.00361695	inf	1163.32
