time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.61539e-05	624.684
1	1.61539e-05	3.505e-05	624.684
2	3.505e-05	5.71537e-05	1979.48
3	5.71537e-05	8.30095e-05	1343.64
4	8.30095e-05	0.000113254	873.878
5	0.000113254	0.000148633	877.911
6	0.000148633	0.000190017	1127.68
7	0.000190017	0.000238427	1202.01
8	0.000238427	0.000295054	1097.85
9	0.000295054	0.000361293	983.285
10	0.000361293	0.000438776	937.502
11	0.000438776	0.000529413	949.543
12	0.000529413	0.000635434	992.549
13	0.000635434	0.000759453	1036.96
14	0.000759453	0.000904524	1043.65
15	0.000904524	0.00107422	994.039
16	0.00107422	0.00127272	905.478
17	0.00127272	0.00150492	817.392
18	0.00150492	0.00177654	755.07
19	0.00177654	0.00209426	718.689
20	0.00209426	0.00246591	704.651
21	0.00246591	0.00290066	714.562
22	0.00290066	0.0034092	750.323
23	0.0034092	0.00400406	814.506
24	0.00400406	0.0046999	908.051
25	0.0046999	0.00551386	1024.18
26	0.00551386	0.006466	1118.23
27	0.006466	0.00757975	913.012
28	0.00757975	0.00888257	913.012
29	0.00888257	0.0104065	466.406
30	0.0104065	0.0121892	466.406
31	0.0121892	inf	466.406
