time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.10849e-05	1026.98
1	1.10849e-05	2.38783e-05	1026.98
2	2.38783e-05	3.86437e-05	2727.32
3	3.86437e-05	5.56849e-05	2727.32
4	5.56849e-05	7.53528e-05	1891.78
5	7.53528e-05	9.80521e-05	2068.83
6	9.80521e-05	0.00012425	2194.67
7	0.00012425	0.000154486	2158.92
8	0.000154486	0.000189383	1950.55
9	0.000189383	0.000229658	1628.26
10	0.000229658	0.000276142	1295.22
11	0.000276142	0.000329789	1030.89
12	0.000329789	0.000391706	873.01
13	0.000391706	0.000463167	815.165
14	0.000463167	0.000545642	830.106
15	0.000545642	0.000640829	890.266
16	0.000640829	0.000750687	972.791
17	0.000750687	0.000877479	1058.57
18	0.000877479	0.00102381	1130.62
19	0.00102381	0.0011927	1175.01
20	0.0011927	0.00138763	1181.02
21	0.00138763	0.00161259	1135.87
22	0.00161259	0.00187223	1033.1
23	0.00187223	0.00217189	895.938
24	0.00217189	0.00251774	768.04
25	0.00251774	0.0029169	677.627
26	0.0029169	0.00337758	627.301
27	0.00337758	0.00390927	608.684
28	0.00390927	0.00452291	616.866
29	0.00452291	0.00523113	715.915
30	0.00523113	0.00604851	715.915
31	0.00604851	0.00699188	715.915
32	0.00699188	0.00808066	446.799
33	0.00808066	0.00933725	446.799
34	0.00933725	inf	446.799
