time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.87097e-06	723.983
1	8.87097e-06	1.91093e-05	723.983
2	1.91093e-05	3.09256e-05	2344.23
3	3.09256e-05	4.45633e-05	2344.23
4	4.45633e-05	6.0303e-05	1856.37
5	6.0303e-05	7.84688e-05	1826.21
6	7.84688e-05	9.94345e-05	1667.9
7	9.94345e-05	0.000123632	1691.83
8	0.000123632	0.000151559	1836.52
9	0.000151559	0.00018379	2005.9
10	0.00018379	0.000220989	2153.79
11	0.000220989	0.000263923	2240.64
12	0.000263923	0.000313473	2228.63
13	0.000313473	0.000370661	2108.01
14	0.000370661	0.000436664	1911.79
15	0.000436664	0.00051284	1706.04
16	0.00051284	0.000600757	1542.89
17	0.000600757	0.000702226	1428.2
18	0.000702226	0.000819334	1339.83
19	0.000819334	0.000954493	1257.34
20	0.000954493	0.00111048	1171.12
21	0.00111048	0.00129052	1080.38
22	0.00129052	0.0014983	989.475
23	0.0014983	0.00173812	902.256
24	0.00173812	0.00201489	819.133
25	0.00201489	0.00233433	743.257
26	0.00233433	0.002703	686.371
27	0.002703	0.00312849	662.791
28	0.00312849	0.00361957	678.381
29	0.00361957	0.00418635	801.044
30	0.00418635	0.00484048	801.044
31	0.00484048	0.00559544	801.044
32	0.00559544	0.00646676	306.413
33	0.00646676	0.00747238	306.413
34	0.00747238	inf	306.413
