time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.05255e-05	885.726
1	1.05255e-05	2.26734e-05	885.726
2	2.26734e-05	3.66936e-05	3178.54
3	3.66936e-05	5.28749e-05	3178.54
4	5.28749e-05	7.15502e-05	2445.22
5	7.15502e-05	9.31041e-05	2668.39
6	9.31041e-05	0.00011798	2365.04
7	0.00011798	0.00014669	1859.28
8	0.00014669	0.000179826	1453.02
9	0.000179826	0.000218069	1192.3
10	0.000218069	0.000262207	1041.2
11	0.000262207	0.000313147	966.237
12	0.000313147	0.000371939	941.786
13	0.000371939	0.000439794	946.712
14	0.000439794	0.000518107	966.408
15	0.000518107	0.00060849	994.076
16	0.00060849	0.000712805	1028.24
17	0.000712805	0.000833199	1068.08
18	0.000833199	0.000972149	1108.15
19	0.000972149	0.00113252	1135.93
20	0.00113252	0.0013176	1136.37
21	0.0013176	0.00153122	1102.65
22	0.00153122	0.00177775	1040.9
23	0.00177775	0.00206229	962.547
24	0.00206229	0.00239069	875.611
25	0.00239069	0.0027697	784.585
26	0.0027697	0.00320714	695.2
27	0.00320714	0.00371199	616.29
28	0.00371199	0.00429467	556.9
29	0.00429467	0.00496715	530.442
30	0.00496715	0.00574328	530.442
31	0.00574328	0.00663905	530.442
32	0.00663905	0.00767288	144.781
33	0.00767288	0.00886606	144.781
34	0.00886606	inf	144.781
