time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.74877e-06	624.945
1	8.74877e-06	1.8846e-05	624.945
2	1.8846e-05	3.04996e-05	2337.81
3	3.04996e-05	4.39494e-05	2337.81
4	4.39494e-05	5.94723e-05	2172.29
5	5.94723e-05	7.73878e-05	2076.38
6	7.73878e-05	9.80648e-05	1786.26
7	9.80648e-05	0.000121929	1688.38
8	0.000121929	0.000149471	1780.2
9	0.000149471	0.000181258	1955.33
10	0.000181258	0.000217945	2139.61
11	0.000217945	0.000260287	2265.32
12	0.000260287	0.000309155	2275.23
13	0.000309155	0.000365555	2155.78
14	0.000365555	0.000430649	1949.57
15	0.000430649	0.000505775	1733.25
16	0.000505775	0.000592482	1563.07
17	0.000592482	0.000692552	1444.04
18	0.000692552	0.000808048	1351.59
19	0.000808048	0.000941345	1264.17
20	0.000941345	0.00109519	1173.67
21	0.00109519	0.00127274	1082.01
22	0.00127274	0.00147766	995.189
23	0.00147766	0.00171417	915.448
24	0.00171417	0.00198713	838.489
25	0.00198713	0.00230217	762.634
26	0.00230217	0.00266576	698.073
27	0.00266576	0.0030854	660.187
28	0.0030854	0.00356971	656.046
29	0.00356971	0.00412868	709.266
30	0.00412868	0.0047738	709.266
31	0.0047738	0.00551836	709.266
32	0.00551836	0.00637768	483.765
33	0.00637768	0.00736945	483.765
34	0.00736945	inf	483.765
