time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5324e-05	523.417
1	1.5324e-05	3.30099e-05	523.417
2	3.30099e-05	5.34218e-05	1580.41
3	5.34218e-05	7.69799e-05	1580.41
4	7.69799e-05	0.000104169	776.055
5	0.000104169	0.000135549	776.987
6	0.000135549	0.000171766	735.488
7	0.000171766	0.000213565	904.591
8	0.000213565	0.000261807	967.6
9	0.000261807	0.000317484	984.054
10	0.000317484	0.000381744	988.36
11	0.000381744	0.000455908	958.772
12	0.000455908	0.000541503	901.517
13	0.000541503	0.000640291	872.864
14	0.000640291	0.000754306	904.267
15	0.000754306	0.000885895	963.613
16	0.000885895	0.00103777	994.967
17	0.00103777	0.00121305	964.786
18	0.00121305	0.00141534	878.94
19	0.00141534	0.00164882	778.866
20	0.00164882	0.00191828	710.41
21	0.00191828	0.00222928	688.647
22	0.00222928	0.00258821	705.636
23	0.00258821	0.00300247	759.678
24	0.00300247	0.00348058	860.717
25	0.00348058	0.00403238	1006
26	0.00403238	0.00466924	1171.69
27	0.00466924	0.00540425	1323.71
28	0.00540425	0.00625256	1352.87
29	0.00625256	0.00723162	845.285
30	0.00723162	0.00836158	845.285
31	0.00836158	0.00966572	845.285
32	0.00966572	0.0111709	137.153
33	0.0111709	0.012908	137.153
34	0.012908	inf	137.153
