time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.58344e-05	194.273
1	1.58344e-05	3.43567e-05	194.273
2	3.43567e-05	5.60232e-05	678.992
3	5.60232e-05	8.13675e-05	345.67
4	8.13675e-05	0.000111014	409.308
5	0.000111014	0.000145693	707.674
6	0.000145693	0.000186259	970.746
7	0.000186259	0.000233711	912.768
8	0.000233711	0.000289217	847.613
9	0.000289217	0.000354146	843.39
10	0.000354146	0.000430097	859.63
11	0.000430097	0.000518941	898.979
12	0.000518941	0.000622865	981.231
13	0.000622865	0.000744431	1107.13
14	0.000744431	0.000886632	1247.69
15	0.000886632	0.00105297	1348.38
16	0.00105297	0.00124755	1356.66
17	0.00124755	0.00147515	1263.12
18	0.00147515	0.0017414	1109.06
19	0.0017414	0.00205283	953.301
20	0.00205283	0.00241714	836.62
21	0.00241714	0.00284328	772.048
22	0.00284328	0.00334176	754.902
23	0.00334176	0.00392486	776.387
24	0.00392486	0.00460694	823.742
25	0.00460694	0.0054048	872.299
26	0.0054048	0.0063381	900.136
27	0.0063381	0.00742982	921.289
28	0.00742982	0.00870687	921.289
29	0.00870687	0.0102007	1017.24
30	0.0102007	0.0119481	1017.24
31	0.0119481	inf	1017.24
