time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.81101e-06	4.04446
1	3.81101e-06	8.20942e-06	4.04446
2	8.20942e-06	1.32858e-05	19582.6
3	1.32858e-05	1.91446e-05	19582.6
4	1.91446e-05	2.59064e-05	9716.64
5	2.59064e-05	3.37105e-05	4651.54
6	3.37105e-05	4.27175e-05	3251.85
7	4.27175e-05	5.31128e-05	2199.45
8	5.31128e-05	6.51103e-05	1800.11
9	6.51103e-05	7.8957e-05	1918.31
10	7.8957e-05	9.49381e-05	2410.23
11	9.49381e-05	0.000113382	3221.21
12	0.000113382	0.000134669	4215.73
13	0.000134669	0.000159238	5151.58
14	0.000159238	0.000187593	5764.26
15	0.000187593	0.000220318	5815.48
16	0.000220318	0.000258088	5266.98
17	0.000258088	0.000301679	4436.27
18	0.000301679	0.00035199	3679.13
19	0.00035199	0.000410054	3083.14
20	0.000410054	0.000477069	2610.56
21	0.000477069	0.000554413	2256.22
22	0.000554413	0.000643678	2007.44
23	0.000643678	0.000746702	1810.24
24	0.000746702	0.000865606	1610.97
25	0.000865606	0.00100284	1393.17
26	0.00100284	0.00116122	1169.87
27	0.00116122	0.00134401	950.121
28	0.00134401	0.00155499	731.18
29	0.00155499	0.00179847	374.045
30	0.00179847	0.00207949	374.045
31	0.00207949	0.00240382	374.045
32	0.00240382	0.00277815	702.902
33	0.00277815	0.00321017	702.902
34	0.00321017	inf	702.902
