time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.19394e-06	4.04751
1	4.19394e-06	9.09979e-06	4.04751
2	9.09979e-06	1.48384e-05	27706.8
3	1.48384e-05	2.15512e-05	13537.6
4	2.15512e-05	2.94034e-05	5939.86
5	2.94034e-05	3.85886e-05	3627.58
6	3.85886e-05	4.93329e-05	2482.55
7	4.93329e-05	6.19011e-05	2148.49
8	6.19011e-05	7.66028e-05	2300.04
9	7.66028e-05	9.38e-05	2763.5
10	9.38e-05	0.000113917	3460.64
11	0.000113917	0.000137448	4324.03
12	0.000137448	0.000164973	5175.93
13	0.000164973	0.000197172	5624.15
14	0.000197172	0.000234835	5351.62
15	0.000234835	0.000278893	4616.86
16	0.000278893	0.000330429	3908.34
17	0.000330429	0.000390713	3405.85
18	0.000390713	0.00046123	3060.95
19	0.00046123	0.000543718	2765.87
20	0.000543718	0.000640208	2417.14
21	0.000640208	0.000753077	1970.68
22	0.000753077	0.000885106	1480.69
23	0.000885106	0.00103955	1076.59
24	0.00103955	0.0012202	816.979
25	0.0012202	0.00143153	667.746
26	0.00143153	0.00167872	590.107
27	0.00167872	0.00196788	571.899
28	0.00196788	0.00230612	571.899
29	0.00230612	0.00270178	612.575
30	0.00270178	0.0031646	612.575
31	0.0031646	inf	612.575
