time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03035e-05	356.167
1	1.03035e-05	2.21951e-05	356.167
2	2.21951e-05	3.59197e-05	2247.67
3	3.59197e-05	5.17597e-05	2247.67
4	5.17597e-05	7.00411e-05	1112.76
5	7.00411e-05	9.11404e-05	4093.56
6	9.11404e-05	0.000115492	8793.7
7	0.000115492	0.000143597	6237.47
8	0.000143597	0.000176033	1740.82
9	0.000176033	0.00021347	560.367
10	0.00021347	0.000256676	341.316
11	0.000256676	0.000306542	351.096
12	0.000306542	0.000364095	450.675
13	0.000364095	0.000430518	592.158
14	0.000430518	0.000507179	744.626
15	0.000507179	0.000595657	890.118
16	0.000595657	0.000697771	1015.5
17	0.000697771	0.000815626	1105.58
18	0.000815626	0.000951645	1141.12
19	0.000951645	0.00110863	1108.31
20	0.00110863	0.00128981	1018.62
21	0.00128981	0.00149892	905.79
22	0.00149892	0.00174026	803.471
23	0.00174026	0.0020188	733.559
24	0.0020188	0.00234027	706.784
25	0.00234027	0.00271129	724.776
26	0.00271129	0.00313949	780.559
27	0.00313949	0.0036337	866.456
28	0.0036337	0.00420409	988.047
29	0.00420409	0.00486239	1329.51
30	0.00486239	0.00562215	1329.51
31	0.00562215	0.00649902	1329.51
32	0.00649902	0.00751105	2082.07
33	0.00751105	0.00867907	2082.07
34	0.00867907	inf	2082.07
