time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.42016e-05	541.774
1	1.42016e-05	3.05921e-05	541.774
2	3.05921e-05	4.9509e-05	655.387
3	4.9509e-05	7.13416e-05	655.387
4	7.13416e-05	9.65394e-05	690.863
5	9.65394e-05	0.000125621	687.125
6	0.000125621	0.000159185	834.648
7	0.000159185	0.000197923	891.523
8	0.000197923	0.000242631	871.273
9	0.000242631	0.00029423	857.593
10	0.00029423	0.000353783	881.142
11	0.000353783	0.000422515	943.536
12	0.000422515	0.000501841	1032.15
13	0.000501841	0.000593393	1126.62
14	0.000593393	0.000699057	1203.13
15	0.000699057	0.000821008	1239.99
16	0.000821008	0.000961755	1222.86
17	0.000961755	0.0011242	1153.4
18	0.0011242	0.00131168	1051.04
19	0.00131168	0.00152805	943.719
20	0.00152805	0.00177778	854.137
21	0.00177778	0.002066	793.973
22	0.002066	0.00239864	768.24
23	0.00239864	0.00278256	778.656
24	0.00278256	0.00322565	822.513
25	0.00322565	0.00373703	891.321
26	0.00373703	0.00432724	973.359
27	0.00432724	0.00500842	1056.15
28	0.00500842	0.00579459	1121.34
29	0.00579459	0.00670194	1124.16
30	0.00670194	0.00774915	1124.16
31	0.00774915	0.00895776	1124.16
32	0.00895776	0.0103527	1115.89
33	0.0103527	0.0119626	1115.89
34	0.0119626	inf	1115.89
