time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.82813e-05	294.486
1	1.82813e-05	3.96658e-05	294.486
2	3.96658e-05	6.46803e-05	233.418
3	6.46803e-05	9.3941e-05	684.323
4	9.3941e-05	0.000128169	966.137
5	0.000128169	0.000168207	584.508
6	0.000168207	0.000215041	417.605
7	0.000215041	0.000269825	445.951
8	0.000269825	0.00033391	540.638
9	0.00033391	0.000408872	661.648
10	0.000408872	0.000496559	806.362
11	0.000496559	0.000599131	964.738
12	0.000599131	0.000719115	1101.31
13	0.000719115	0.000859466	1161.67
14	0.000859466	0.00102364	1115.02
15	0.00102364	0.00121569	994.867
16	0.00121569	0.00144033	867.633
17	0.00144033	0.00170311	778.575
18	0.00170311	0.00201049	744.17
19	0.00201049	0.00237005	765.841
20	0.00237005	0.00279065	838.199
21	0.00279065	0.00328264	949.291
22	0.00328264	0.00385815	1077.89
23	0.00385815	0.00453136	1207.08
24	0.00453136	0.00531884	1352.21
25	0.00531884	0.00623999	1534.66
26	0.00623999	0.00731751	1737.63
27	0.00731751	0.00857794	1814.48
28	0.00857794	0.0100523	1814.48
29	0.0100523	0.011777	1165.7
30	0.011777	0.0137944	1165.7
31	0.0137944	inf	1165.7
