time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.05663e-05	782.136
1	1.05663e-05	2.27612e-05	782.136
2	2.27612e-05	3.68357e-05	3050.02
3	3.68357e-05	5.30796e-05	3050.02
4	5.30796e-05	7.18273e-05	2348.02
5	7.18273e-05	9.34647e-05	2605.17
6	9.34647e-05	0.000118437	2382.13
7	0.000118437	0.000147259	1911.32
8	0.000147259	0.000180523	1483.9
9	0.000180523	0.000218914	1199.85
10	0.000218914	0.000263222	1038.77
11	0.000263222	0.00031436	959.024
12	0.00031436	0.00037338	929.729
13	0.00037338	0.000441497	932.832
14	0.000441497	0.000520113	959.461
15	0.000520113	0.000610847	1003.76
16	0.000610847	0.000715566	1058.78
17	0.000715566	0.000836426	1115.45
18	0.000836426	0.000975914	1161.65
19	0.000975914	0.0011369	1182.44
20	0.0011369	0.00132271	1163.85
21	0.00132271	0.00153715	1098.92
22	0.00153715	0.00178464	992.552
23	0.00178464	0.00207028	862.119
24	0.00207028	0.00239995	731.014
25	0.00239995	0.00278043	618.592
26	0.00278043	0.00321956	536.25
27	0.00321956	0.00372637	490.961
28	0.00372637	0.0043113	489.595
29	0.0043113	0.00498639	806.884
30	0.00498639	0.00576553	806.884
31	0.00576553	0.00666476	806.884
32	0.00666476	0.0077026	61.2141
33	0.0077026	0.0089004	61.2141
34	0.0089004	inf	61.2141
