time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.56147e-05	517.651
1	1.56147e-05	3.36362e-05	517.651
2	3.36362e-05	5.44354e-05	1552.23
3	5.44354e-05	7.84405e-05	1552.23
4	7.84405e-05	0.000106146	398.291
5	0.000106146	0.000138121	569.389
6	0.000138121	0.000175025	812.015
7	0.000175025	0.000217617	1009.05
8	0.000217617	0.000266774	1039.13
9	0.000266774	0.000323508	963.957
10	0.000323508	0.000388986	888.843
11	0.000388986	0.000464557	860.75
12	0.000464557	0.000551776	867.937
13	0.000551776	0.000652439	902.052
14	0.000652439	0.000768617	955.728
15	0.000768617	0.000902702	998.982
16	0.000902702	0.00105745	1000.91
17	0.00105745	0.00123606	950.982
18	0.00123606	0.00144219	860.035
19	0.00144219	0.0016801	762.082
20	0.0016801	0.00195468	697.2
21	0.00195468	0.00227158	683.125
22	0.00227158	0.00263732	713.233
23	0.00263732	0.00305944	777.228
24	0.00305944	0.00354662	875.487
25	0.00354662	0.00410889	1012.75
26	0.00410889	0.00475782	1189.3
27	0.00475782	0.00550678	1352.21
28	0.00550678	0.00637119	1244.04
29	0.00637119	0.00736882	551.527
30	0.00736882	0.00852023	551.527
31	0.00852023	0.0098491	551.527
32	0.0098491	0.0113828	765.888
33	0.0113828	0.0131529	765.888
34	0.0131529	inf	765.888
