time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.68764e-05	596.103
1	1.68764e-05	3.66176e-05	596.103
2	3.66176e-05	5.97099e-05	1899.2
3	5.97099e-05	8.67221e-05	988.84
4	8.67221e-05	0.00011832	938.111
5	0.00011832	0.000155281	692.771
6	0.000155281	0.000198516	826.311
7	0.000198516	0.000249091	958.043
8	0.000249091	0.00030825	984.681
9	0.00030825	0.000377452	992.307
10	0.000377452	0.000458401	960.742
11	0.000458401	0.000553091	897.068
12	0.000553091	0.000663854	873.054
13	0.000663854	0.00079342	918.353
14	0.00079342	0.000944979	980.104
15	0.000944979	0.00112227	989.949
16	0.00112227	0.00132965	922.818
17	0.00132965	0.00157223	812.376
18	0.00157223	0.00185599	723.55
19	0.00185599	0.00218792	689.726
20	0.00218792	0.0025762	703.931
21	0.0025762	0.00303039	761.894
22	0.00303039	0.00356167	875.429
23	0.00356167	0.00418314	1034.14
24	0.00418314	0.00491011	1198.85
25	0.00491011	0.00576047	1303.67
26	0.00576047	0.00675519	1201.89
27	0.00675519	0.00791876	893.949
28	0.00791876	0.00927984	893.949
29	0.00927984	0.010872	125.167
30	0.010872	0.0127344	125.167
31	0.0127344	inf	125.167
