time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.34858e-05	375.28
1	1.34858e-05	2.90502e-05	375.28
2	2.90502e-05	4.70137e-05	509.178
3	4.70137e-05	6.77459e-05	509.178
4	6.77459e-05	9.16737e-05	653.467
5	9.16737e-05	0.00011929	664.801
6	0.00011929	0.000151162	524.917
7	0.000151162	0.000187947	471.813
8	0.000187947	0.000230402	523.296
9	0.000230402	0.000279401	657.541
10	0.000279401	0.000335952	872.491
11	0.000335952	0.00040122	1174.27
12	0.00040122	0.000476548	1550.65
13	0.000476548	0.000563486	1926.21
14	0.000563486	0.000663824	2130.37
15	0.000663824	0.000779628	1994.83
16	0.000779628	0.000913282	1591.52
17	0.000913282	0.00106754	1185.98
18	0.00106754	0.00124557	930.457
19	0.00124557	0.00145104	816.439
20	0.00145104	0.00168818	788.066
21	0.00168818	0.00196187	790.608
22	0.00196187	0.00227775	777.467
23	0.00227775	0.00264231	732.943
24	0.00264231	0.00306307	684.051
25	0.00306307	0.00354868	664.966
26	0.00354868	0.00410915	686.042
27	0.00410915	0.00475599	731.413
28	0.00475599	0.00550254	771.042
29	0.00550254	0.00636416	782.816
30	0.00636416	0.00735858	782.816
31	0.00735858	0.00850628	782.816
32	0.00850628	0.00983088	872.857
33	0.00983088	0.0113596	872.857
34	0.0113596	inf	872.857
