time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.09677e-05	375.425
1	1.09677e-05	2.37972e-05	375.425
2	2.37972e-05	3.88045e-05	2290.11
3	3.88045e-05	5.63593e-05	1383.15
4	5.63593e-05	7.6894e-05	2198.87
5	7.6894e-05	0.000100914	2549.42
6	0.000100914	0.000129012	2102.62
7	0.000129012	0.00016188	1624.7
8	0.00016188	0.000200327	1441.59
9	0.000200327	0.0002453	1474.07
10	0.0002453	0.000297907	1573.47
11	0.000297907	0.000359445	1624.79
12	0.000359445	0.000431428	1586.55
13	0.000431428	0.000515631	1484.78
14	0.000515631	0.000614127	1375.22
15	0.000614127	0.000729343	1298.02
16	0.000729343	0.000864117	1256.23
17	0.000864117	0.00102177	1224.28
18	0.00102177	0.00120618	1169.62
19	0.00120618	0.0014219	1074.64
20	0.0014219	0.00167423	946.514
21	0.00167423	0.0019694	807.695
22	0.0019694	0.00231467	681.029
23	0.00231467	0.00271856	584.159
24	0.00271856	0.003191	526.769
25	0.003191	0.00374364	510.91
26	0.00374364	0.00439009	537.034
27	0.00439009	0.00514628	701.494
28	0.00514628	0.00603082	701.494
29	0.00603082	0.00706552	166.052
30	0.00706552	0.00827586	166.052
31	0.00827586	inf	166.052
