time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.58534e-06	788.482
1	8.58534e-06	1.8628e-05	788.482
2	1.8628e-05	3.03755e-05	3306.15
3	3.03755e-05	4.41171e-05	2048.3
4	4.41171e-05	6.01913e-05	3589.26
5	6.01913e-05	7.89941e-05	3544.12
6	7.89941e-05	0.000100989	2335.99
7	0.000100989	0.000126717	1697.51
8	0.000126717	0.000156812	1589.36
9	0.000156812	0.000192017	1760.22
10	0.000192017	0.000233197	2037.87
11	0.000233197	0.000281367	2283.33
12	0.000281367	0.000337715	2412.2
13	0.000337715	0.000403627	2408.18
14	0.000403627	0.000480728	2287.46
15	0.000480728	0.000570917	2071.53
16	0.000570917	0.000676415	1792.38
17	0.000676415	0.000799822	1503.09
18	0.000799822	0.000944177	1261.59
19	0.000944177	0.00111304	1096.5
20	0.00111304	0.00131056	996.969
21	0.00131056	0.00154161	930.371
22	0.00154161	0.00181189	860.186
23	0.00181189	0.00212804	765.935
24	0.00212804	0.00249786	660.185
25	0.00249786	0.00293046	580.845
26	0.00293046	0.00343649	556.359
27	0.00343649	0.00402842	611.939
28	0.00402842	0.00472082	611.939
29	0.00472082	0.00553077	491.637
30	0.00553077	0.0064782	491.637
31	0.0064782	inf	491.637
