time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.69679e-05	342.982
1	1.69679e-05	3.65511e-05	342.982
2	3.65511e-05	5.91528e-05	372.293
3	5.91528e-05	8.52382e-05	372.293
4	8.52382e-05	0.000115344	900.804
5	0.000115344	0.000150091	691.589
6	0.000150091	0.000190193	530.629
7	0.000190193	0.000236476	482.062
8	0.000236476	0.000289893	505.823
9	0.000289893	0.000351543	585.694
10	0.000351543	0.000422696	706.207
11	0.000422696	0.000504816	850.103
12	0.000504816	0.000599594	991.327
13	0.000599594	0.00070898	1093.61
14	0.00070898	0.000835226	1123.29
15	0.000835226	0.000980931	1073.47
16	0.000980931	0.00114909	971.711
17	0.00114909	0.00134318	860.015
18	0.00134318	0.00156718	770.989
19	0.00156718	0.0018257	719.465
20	0.0018257	0.00212407	706.962
21	0.00212407	0.00246843	728.699
22	0.00246843	0.00286587	779.133
23	0.00286587	0.00332457	856.901
24	0.00332457	0.00385397	967.588
25	0.00385397	0.00446497	1116.03
26	0.00446497	0.00517014	1290.98
27	0.00517014	0.00598401	1463.37
28	0.00598401	0.00692332	1589.69
29	0.00692332	0.00800741	1595.01
30	0.00800741	0.00925859	1595.01
31	0.00925859	0.0107026	1595.01
32	0.0107026	0.0123692	1784.11
33	0.0123692	0.0142927	1784.11
34	0.0142927	inf	1784.11
