time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.44777e-05	170.771
1	1.44777e-05	3.1187e-05	170.771
2	3.1187e-05	5.04717e-05	544.166
3	5.04717e-05	7.27288e-05	544.166
4	7.27288e-05	9.84166e-05	524.415
5	9.84166e-05	0.000128064	511.739
6	0.000128064	0.00016228	679.449
7	0.00016228	0.000201771	823.311
8	0.000201771	0.000247349	884.528
9	0.000247349	0.000299952	893.936
10	0.000299952	0.000360662	882.969
11	0.000360662	0.000430731	883.047
12	0.000430731	0.000511599	911.773
13	0.000511599	0.000604932	975.881
14	0.000604932	0.00071265	1073.59
15	0.00071265	0.000836972	1189.41
16	0.000836972	0.000980456	1290.11
17	0.000980456	0.00114606	1332.33
18	0.00114606	0.00133718	1292.73
19	0.00133718	0.00155776	1190.36
20	0.00155776	0.00181235	1064.65
21	0.00181235	0.00210617	947.804
22	0.00210617	0.00244528	859.755
23	0.00244528	0.00283666	810.098
24	0.00283666	0.00328837	803.096
25	0.00328837	0.0038097	846.383
26	0.0038097	0.00441138	953.424
27	0.00441138	0.00510581	1157.89
28	0.00510581	0.00590727	1602.25
29	0.00590727	0.00683226	370.47
30	0.00683226	0.00789983	370.47
31	0.00789983	0.00913194	370.47
32	0.00913194	0.010554	1.06463
33	0.010554	0.0121952	1.06463
34	0.0121952	inf	1.06463
