time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.72144e-05	250.848
1	1.72144e-05	3.70821e-05	250.848
2	3.70821e-05	6.00121e-05	413.338
3	6.00121e-05	8.64765e-05	413.338
4	8.64765e-05	0.00011702	836.659
5	0.00011702	0.000152271	743.52
6	0.000152271	0.000192956	545.732
7	0.000192956	0.000239911	448.416
8	0.000239911	0.000294104	461.68
9	0.000294104	0.00035665	541.856
10	0.00035665	0.000428837	666.076
11	0.000428837	0.00051215	813.053
12	0.00051215	0.000608305	955.055
13	0.000608305	0.00071928	1061.56
14	0.00071928	0.00084736	1102.75
15	0.00084736	0.000995182	1064.67
16	0.000995182	0.00116579	968.054
17	0.00116579	0.00136269	856.978
18	0.00136269	0.00158994	769.03
19	0.00158994	0.00185222	721.227
20	0.00185222	0.00215493	715.297
21	0.00215493	0.00250429	747.183
22	0.00250429	0.00290751	811.614
23	0.00290751	0.00337287	903.219
24	0.00337287	0.00390996	1014.22
25	0.00390996	0.00452983	1129.85
26	0.00452983	0.00524525	1235.38
27	0.00524525	0.00607094	1324.04
28	0.00607094	0.0070239	1376.33
29	0.0070239	0.00812374	1350.62
30	0.00812374	0.0093931	1350.62
31	0.0093931	0.0108581	1350.62
32	0.0108581	0.0125489	1419
33	0.0125489	0.0145004	1419
34	0.0145004	inf	1419
