time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.45071e-05	632.918
1	1.45071e-05	3.12502e-05	632.918
2	3.12502e-05	5.0574e-05	1796.97
3	5.0574e-05	7.28762e-05	1796.97
4	7.28762e-05	9.8616e-05	827.949
5	9.8616e-05	0.000128323	922.397
6	0.000128323	0.000162609	1107.78
7	0.000162609	0.00020218	1122.57
8	0.00020218	0.00024785	1036.55
9	0.00024785	0.00030056	1015.29
10	0.00030056	0.000361393	1025.69
11	0.000361393	0.000431604	1001.91
12	0.000431604	0.000512636	964.711
13	0.000512636	0.000606158	950.479
14	0.000606158	0.000714095	976.25
15	0.000714095	0.000838668	1017.67
16	0.000838668	0.000982443	1030.86
17	0.000982443	0.00114838	983.311
18	0.00114838	0.00133989	896.789
19	0.00133989	0.00156092	809.702
20	0.00156092	0.00181602	746.131
21	0.00181602	0.00211044	713.884
22	0.00211044	0.00245024	707.976
23	0.00245024	0.00284241	721.752
24	0.00284241	0.00329503	752.63
25	0.00329503	0.00381742	805.152
26	0.00381742	0.00442032	892.125
27	0.00442032	0.00511616	1034.18
28	0.00511616	0.00591924	1228.77
29	0.00591924	0.00684611	1468.35
30	0.00684611	0.00791584	1468.35
31	0.00791584	0.00915045	1468.35
32	0.00915045	0.0105754	233671
33	0.0105754	0.0122199	233671
34	0.0122199	inf	233671
