time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.74205e-05	426.946
1	1.74205e-05	3.77982e-05	426.946
2	3.77982e-05	6.1635e-05	1966.18
3	6.1635e-05	8.95181e-05	931.727
4	8.95181e-05	0.000122134	628.059
5	0.000122134	0.000160287	690.493
6	0.000160287	0.000204916	869.088
7	0.000204916	0.000257121	965.778
8	0.000257121	0.000318188	995.68
9	0.000318188	0.000389621	939.459
10	0.000389621	0.00047318	885.841
11	0.00047318	0.000570923	873.639
12	0.000570923	0.000685257	911.826
13	0.000685257	0.000819	961.066
14	0.000819	0.000975446	966.141
15	0.000975446	0.00115845	922.362
16	0.00115845	0.00137252	854.402
17	0.00137252	0.00162292	781.464
18	0.00162292	0.00191583	724.775
19	0.00191583	0.00225846	699.362
20	0.00225846	0.00265926	713.479
21	0.00265926	0.00312809	778.305
22	0.00312809	0.0036765	898.92
23	0.0036765	0.00431801	1069.63
24	0.00431801	0.00506841	1279.45
25	0.00506841	0.0059462	1421.92
26	0.0059462	0.00697298	1251.61
27	0.00697298	0.00817407	599.885
28	0.00817407	0.00957903	599.885
29	0.00957903	0.0112225	515.231
30	0.0112225	0.0131449	515.231
31	0.0131449	inf	515.231
