time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.06344e-05	7888.62
1	1.06344e-05	2.30739e-05	7888.62
2	2.30739e-05	3.76251e-05	226.557
3	3.76251e-05	5.46464e-05	361.099
4	5.46464e-05	7.4557e-05	770.82
5	7.4557e-05	9.78474e-05	1053.86
6	9.78474e-05	0.000125091	1191.88
7	0.000125091	0.00015696	1370.88
8	0.00015696	0.000194238	1586.94
9	0.000194238	0.000237845	1773.44
10	0.000237845	0.000288853	1831.8
11	0.000288853	0.00034852	1745.27
12	0.00034852	0.000418316	1596.5
13	0.000418316	0.000499959	1472.15
14	0.000499959	0.000595462	1405.76
15	0.000595462	0.000707176	1385.32
16	0.000707176	0.000837853	1375.58
17	0.000837853	0.000990713	1330.9
18	0.000990713	0.00116952	1212.35
19	0.00116952	0.00137868	1028.79
20	0.00137868	0.00162335	842.394
21	0.00162335	0.00190954	707.08
22	0.00190954	0.00224432	637.001
23	0.00224432	0.00263593	623.414
24	0.00263593	0.00309402	650.138
25	0.00309402	0.00362986	696.46
26	0.00362986	0.00425666	747.594
27	0.00425666	0.00498987	853.019
28	0.00498987	0.00584753	853.019
29	0.00584753	0.00685078	1301.57
30	0.00685078	0.00802433	1301.57
31	0.00802433	inf	1301.57
