time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.49532e-05	374.198
1	1.49532e-05	3.24447e-05	374.198
2	3.24447e-05	5.29055e-05	548.57
3	5.29055e-05	7.68394e-05	466.293
4	7.68394e-05	0.000104836	675.22
5	0.000104836	0.000137585	590.83
6	0.000137585	0.000175893	471.979
7	0.000175893	0.000220705	483.259
8	0.000220705	0.000273122	607.555
9	0.000273122	0.000334438	840.343
10	0.000334438	0.000406162	1182.67
11	0.000406162	0.000490061	1609.12
12	0.000490061	0.000588203	2001.77
13	0.000588203	0.000703003	2116.9
14	0.000703003	0.000837291	1818.66
15	0.000837291	0.000994374	1351.56
16	0.000994374	0.00117812	1006.67
17	0.00117812	0.00139306	836.986
18	0.00139306	0.00164449	781.954
19	0.00164449	0.00193859	776.28
20	0.00193859	0.00228262	767.799
21	0.00228262	0.00268505	734.416
22	0.00268505	0.00315579	696.597
23	0.00315579	0.00370644	684.85
24	0.00370644	0.00435056	706.929
25	0.00435056	0.00510402	743.578
26	0.00510402	0.00598538	771.766
27	0.00598538	0.00701635	808.56
28	0.00701635	0.00822233	808.56
29	0.00822233	0.00963302	981.558
30	0.00963302	0.0112832	981.558
31	0.0112832	inf	981.558
