time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.20635e-05	884.137
1	1.20635e-05	2.61748e-05	884.137
2	2.61748e-05	4.26815e-05	3133.07
3	4.26815e-05	6.19902e-05	2147.56
4	6.19902e-05	8.45765e-05	2507.26
5	8.45765e-05	0.000110997	2363.42
6	0.000110997	0.000141902	1902.09
7	0.000141902	0.000178053	1503.56
8	0.000178053	0.000220342	1235.24
9	0.000220342	0.000269808	1065.38
10	0.000269808	0.000327671	971.178
11	0.000327671	0.000395357	935.538
12	0.000395357	0.000474532	942.444
13	0.000474532	0.000567148	979.158
14	0.000567148	0.000675485	1035.03
15	0.000675485	0.000802212	1097.56
16	0.000802212	0.000950451	1148.82
17	0.000950451	0.00112385	1167.63
18	0.00112385	0.00132669	1138.44
19	0.00132669	0.00156396	1056.09
20	0.00156396	0.00184151	926.152
21	0.00184151	0.00216616	769.668
22	0.00216616	0.00254593	620.23
23	0.00254593	0.00299017	506.118
24	0.00299017	0.00350981	441.086
25	0.00350981	0.00411767	434.432
26	0.00411767	0.00482871	509.785
27	0.00482871	0.00566044	2637.05
28	0.00566044	0.00663336	2637.05
29	0.00663336	0.00777144	1.40714
30	0.00777144	0.00910271	1.40714
31	0.00910271	inf	1.40714
