time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.91389e-05	163.539
1	1.91389e-05	4.12278e-05	163.539
2	4.12278e-05	6.67214e-05	940.103
3	6.67214e-05	9.61444e-05	940.103
4	9.61444e-05	0.000130103	496.118
5	0.000130103	0.000169295	799.801
6	0.000169295	0.000214528	921.116
7	0.000214528	0.000266733	917.659
8	0.000266733	0.000326985	818.402
9	0.000326985	0.000396523	699.859
10	0.000396523	0.00047678	625.865
11	0.00047678	0.000569408	602.918
12	0.000569408	0.000676312	614.722
13	0.000676312	0.000799694	643.672
14	0.000799694	0.000942093	675.671
15	0.000942093	0.00110644	701.298
16	0.00110644	0.00129612	715.93
17	0.00129612	0.00151504	719.001
18	0.00151504	0.0017677	714.522
19	0.0017677	0.0020593	710.121
20	0.0020593	0.00239585	711.832
21	0.00239585	0.00278427	721.409
22	0.00278427	0.00323256	738.733
23	0.00323256	0.00374995	764.098
24	0.00374995	0.00434708	797.659
25	0.00434708	0.00503626	837.528
26	0.00503626	0.00583166	881.344
27	0.00583166	0.00674966	935.077
28	0.00674966	0.00780916	1008.51
29	0.00780916	0.00903196	1151.06
30	0.00903196	0.0104432	1151.06
31	0.0104432	0.012072	1151.06
32	0.012072	0.0139519	1547.12
33	0.0139519	0.0161215	1547.12
34	0.0161215	inf	1547.12
