time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.11011e-05	399.794
1	1.11011e-05	2.40865e-05	399.794
2	2.40865e-05	3.92763e-05	2225.47
3	3.92763e-05	5.70445e-05	1384.25
4	5.70445e-05	7.78289e-05	2147.42
5	7.78289e-05	0.000102141	2509.34
6	0.000102141	0.000130581	2086.51
7	0.000130581	0.000163848	1615.96
8	0.000163848	0.000202762	1434.26
9	0.000202762	0.000248282	1457.97
10	0.000248282	0.000301529	1543.25
11	0.000301529	0.000363815	1587.75
12	0.000363815	0.000436674	1556.06
13	0.000436674	0.0005219	1467.72
14	0.0005219	0.000621594	1367.17
15	0.000621594	0.00073821	1290.17
16	0.00073821	0.000874623	1243.08
17	0.000874623	0.00103419	1206.38
18	0.00103419	0.00122085	1152.34
19	0.00122085	0.00143919	1063.93
20	0.00143919	0.00169459	945.824
21	0.00169459	0.00199335	817.6
22	0.00199335	0.00234282	697.741
23	0.00234282	0.00275161	598.043
24	0.00275161	0.0032298	523.866
25	0.0032298	0.00378916	474.168
26	0.00378916	0.00444347	445.891
27	0.00444347	0.00520885	447.798
28	0.00520885	0.00610415	447.798
29	0.00610415	0.00715143	332.36
30	0.00715143	0.00837648	332.36
31	0.00837648	inf	332.36
