time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.10657e-05	485.117
1	1.10657e-05	2.40097e-05	485.117
2	2.40097e-05	3.9151e-05	1919.34
3	3.9151e-05	5.68625e-05	1352.96
4	5.68625e-05	7.75806e-05	2227.93
5	7.75806e-05	0.000101816	2595.31
6	0.000101816	0.000130164	2124.1
7	0.000130164	0.000163325	1634.49
8	0.000163325	0.000202116	1443.67
9	0.000202116	0.00024749	1461.59
10	0.00024749	0.000300567	1547
11	0.000300567	0.000362654	1593.34
12	0.000362654	0.000435281	1557.79
13	0.000435281	0.000520235	1460.55
14	0.000520235	0.000619611	1353.71
15	0.000619611	0.000735855	1278.07
16	0.000735855	0.000871832	1239.06
17	0.000871832	0.00103089	1212.97
18	0.00103089	0.00121695	1167.97
19	0.00121695	0.00143459	1084.84
20	0.00143459	0.00168918	966.842
21	0.00168918	0.00198699	832.05
22	0.00198699	0.00233534	700.848
23	0.00233534	0.00274283	589.951
24	0.00274283	0.00321949	507.043
25	0.00321949	0.00377707	451.323
26	0.00377707	0.00442929	419.354
27	0.00442929	0.00519223	410.728
28	0.00519223	0.00608467	410.728
29	0.00608467	0.00712861	457.594
30	0.00712861	0.00834976	457.594
31	0.00834976	inf	457.594
