time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.07091e-05	7416.49
1	1.07091e-05	2.32361e-05	7416.49
2	2.32361e-05	3.78895e-05	158.357
3	3.78895e-05	5.50304e-05	346.618
4	5.50304e-05	7.50809e-05	871.761
5	7.50809e-05	9.8535e-05	1068.67
6	9.8535e-05	0.00012597	1109.49
7	0.00012597	0.000158063	1287.35
8	0.000158063	0.000195603	1553.2
9	0.000195603	0.000239516	1778.37
10	0.000239516	0.000290883	1873.85
11	0.000290883	0.000350969	1810.46
12	0.000350969	0.000421256	1651.07
13	0.000421256	0.000503473	1498.88
14	0.000503473	0.000599646	1405.64
15	0.000599646	0.000712145	1364.94
16	0.000712145	0.000843741	1349.17
17	0.000843741	0.000997675	1317.87
18	0.000997675	0.00117774	1219.56
19	0.00117774	0.00138837	1042.75
20	0.00138837	0.00163475	851.254
21	0.00163475	0.00192296	713.377
22	0.00192296	0.0022601	645.506
23	0.0022601	0.00265446	631.833
24	0.00265446	0.00311576	650.485
25	0.00311576	0.00365537	684.027
26	0.00365537	0.00428657	728.367
27	0.00428657	0.00502493	831.958
28	0.00502493	0.00588862	831.958
29	0.00588862	0.00689892	1426.57
30	0.00689892	0.00808072	1426.57
31	0.00808072	inf	1426.57
