time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.34451e-05	449.65
1	1.34451e-05	2.89626e-05	449.65
2	2.89626e-05	4.68719e-05	545.361
3	4.68719e-05	6.75416e-05	545.361
4	6.75416e-05	9.13972e-05	574.998
5	9.13972e-05	0.00011893	639.576
6	0.00011893	0.000150706	537.978
7	0.000150706	0.00018738	485.318
8	0.00018738	0.000229707	528.749
9	0.000229707	0.000278558	656.552
10	0.000278558	0.000334939	869.739
11	0.000334939	0.00040001	1175.29
12	0.00040001	0.00047511	1558.93
13	0.00047511	0.000561786	1935.42
14	0.000561786	0.000661822	2123.95
15	0.000661822	0.000777277	1973.22
16	0.000777277	0.000910527	1580.44
17	0.000910527	0.00106432	1195.14
18	0.00106432	0.00124181	948.201
19	0.00124181	0.00144666	830.77
20	0.00144666	0.00168309	792.374
21	0.00168309	0.00195595	783.877
22	0.00195595	0.00227088	766.367
23	0.00227088	0.00263435	727.557
24	0.00263435	0.00305383	687.839
25	0.00305383	0.00353798	673.857
26	0.00353798	0.00409675	693.521
27	0.00409675	0.00474165	730.564
28	0.00474165	0.00548595	756.433
29	0.00548595	0.00634497	761.203
30	0.00634497	0.00733639	761.203
31	0.00733639	0.00848063	761.203
32	0.00848063	0.00980123	739.427
33	0.00980123	0.0113254	739.427
34	0.0113254	inf	739.427
