time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.75794e-06	4.10158
1	3.75794e-06	8.0951e-06	4.10158
2	8.0951e-06	1.31008e-05	22342.4
3	1.31008e-05	1.8878e-05	22342.4
4	1.8878e-05	2.55457e-05	7985.71
5	2.55457e-05	3.32411e-05	3474.64
6	3.32411e-05	4.21226e-05	2466.95
7	4.21226e-05	5.23731e-05	2140.87
8	5.23731e-05	6.42036e-05	2136.56
9	6.42036e-05	7.78575e-05	2364.17
10	7.78575e-05	9.3616e-05	2810.38
11	9.3616e-05	0.000111803	3494.47
12	0.000111803	0.000132794	4372.17
13	0.000132794	0.00015702	5238.6
14	0.00015702	0.00018498	5734.8
15	0.00018498	0.00021725	5590.99
16	0.00021725	0.000254494	4917.96
17	0.000254494	0.000297478	4096.24
18	0.000297478	0.000347088	3429.41
19	0.000347088	0.000404344	3023.37
20	0.000404344	0.000470426	2844.63
21	0.000470426	0.000546692	2760.49
22	0.000546692	0.000634715	2542.85
23	0.000634715	0.000736304	1980.91
24	0.000736304	0.000853552	1214.96
25	0.000853552	0.000988872	638.666
26	0.000988872	0.00114505	358.911
27	0.00114505	0.0013253	266.525
28	0.0013253	0.00153333	294.634
29	0.00153333	0.00177343	1949.35
30	0.00177343	0.00205053	1949.35
31	0.00205053	0.00237035	1949.35
32	0.00237035	0.00273946	193.874
33	0.00273946	0.00316547	193.874
34	0.00316547	inf	193.874
