time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.00838e-05	419.285
1	1.00838e-05	2.17219e-05	419.285
2	2.17219e-05	3.51539e-05	1746.98
3	3.51539e-05	5.06561e-05	1746.98
4	5.06561e-05	6.85478e-05	1718.02
5	6.85478e-05	8.91972e-05	2451.24
6	8.91972e-05	0.000113029	2379.83
7	0.000113029	0.000140535	1892.92
8	0.000140535	0.00017228	1545.62
9	0.00017228	0.000208918	1433.01
10	0.000208918	0.000251204	1466.54
11	0.000251204	0.000300007	1540.6
12	0.000300007	0.000356332	1579.04
13	0.000356332	0.000421339	1552.33
14	0.000421339	0.000496366	1473.98
15	0.000496366	0.000582957	1380.91
16	0.000582957	0.000682894	1306.25
17	0.000682894	0.000798236	1261.74
18	0.000798236	0.000931356	1236.19
19	0.000931356	0.00108499	1205.48
20	0.00108499	0.00126231	1147.57
21	0.00126231	0.00146696	1055.39
22	0.00146696	0.00170316	939.972
23	0.00170316	0.00197576	819.046
24	0.00197576	0.00229037	704.988
25	0.00229037	0.00265348	605.235
26	0.00265348	0.00307256	524.97
27	0.00307256	0.00355623	466.366
28	0.00355623	0.00411445	428.881
29	0.00411445	0.00475872	417.641
30	0.00475872	0.00550228	417.641
31	0.00550228	0.00636046	417.641
32	0.00636046	0.00735091	436.701
33	0.00735091	0.00849402	436.701
34	0.00849402	inf	436.701
