time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.55652e-05	499.156
1	1.55652e-05	3.37725e-05	499.156
2	3.37725e-05	5.50706e-05	818.463
3	5.50706e-05	7.9984e-05	606.449
4	7.9984e-05	0.000109126	738.411
5	0.000109126	0.000143216	704.175
6	0.000143216	0.000183092	884.592
7	0.000183092	0.000229737	891.958
8	0.000229737	0.0002843	853.174
9	0.0002843	0.000348125	855.225
10	0.000348125	0.000422784	922.16
11	0.000422784	0.000510117	1035.14
12	0.000510117	0.000612274	1155.9
13	0.000612274	0.000731773	1247.46
14	0.000731773	0.000871557	1272.99
15	0.000871557	0.00103507	1219.92
16	0.00103507	0.00122634	1118.45
17	0.00122634	0.00145007	1005.11
18	0.00145007	0.00171179	900.964
19	0.00171179	0.00201793	820.541
20	0.00201793	0.00237604	779.094
21	0.00237604	0.00279493	787.402
22	0.00279493	0.00328494	845.889
23	0.00328494	0.00385812	942.447
24	0.00385812	0.0045286	1043.75
25	0.0045286	0.0053129	1123.15
26	0.0053129	0.00623033	1206.19
27	0.00623033	0.00730349	1394.47
28	0.00730349	0.00855882	1394.47
29	0.00855882	0.0100272	2458.35
30	0.0100272	0.0117449	2458.35
31	0.0117449	inf	2458.35
