time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.2468e-05	1029.41
1	1.2468e-05	2.70525e-05	1029.41
2	2.70525e-05	4.41126e-05	2803.96
3	4.41126e-05	6.40687e-05	2375.06
4	6.40687e-05	8.74124e-05	2120.87
5	8.74124e-05	0.000114719	2224.96
6	0.000114719	0.00014666	2239.43
7	0.00014666	0.000184024	1928.81
8	0.000184024	0.00022773	1505.41
9	0.00022773	0.000278855	1170.58
10	0.000278855	0.000338658	968.761
11	0.000338658	0.000408614	878.524
12	0.000408614	0.000490444	863.813
13	0.000490444	0.000586165	891.471
14	0.000586165	0.000698134	937.995
15	0.000698134	0.00082911	993.354
16	0.00082911	0.00098232	1057.97
17	0.00098232	0.00116154	1126.15
18	0.00116154	0.00137117	1169.27
19	0.00137117	0.0016164	1142.89
20	0.0016164	0.00190325	1031.62
21	0.00190325	0.0022388	882.681
22	0.0022388	0.0026313	760.205
23	0.0026313	0.00309043	686.832
24	0.00309043	0.0036275	658.778
25	0.0036275	0.00425574	676.371
26	0.00425574	0.00499061	731.064
27	0.00499061	0.00585024	781.903
28	0.00585024	0.00685578	781.903
29	0.00685578	0.00803202	1007.31
30	0.00803202	0.00940792	1007.31
31	0.00940792	inf	1007.31
