time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17225e-05	1072.84
1	1.17225e-05	2.54348e-05	1072.84
2	2.54348e-05	4.14748e-05	3185.13
3	4.14748e-05	6.02376e-05	2098.7
4	6.02376e-05	8.21854e-05	2669.99
5	8.21854e-05	0.000107859	2688.61
6	0.000107859	0.00013789	2069.69
7	0.00013789	0.00017302	1495.7
8	0.00017302	0.000214112	1165.84
9	0.000214112	0.00026218	1008.42
10	0.00026218	0.000318408	948.35
11	0.000318408	0.00038418	939.111
12	0.00038418	0.000461117	952.915
13	0.000461117	0.000551114	977.084
14	0.000551114	0.000656388	1009.98
15	0.000656388	0.000779532	1053.19
16	0.000779532	0.00092358	1103.67
17	0.00092358	0.00109208	1149.05
18	0.00109208	0.00128918	1170.72
19	0.00128918	0.00151974	1153.45
20	0.00151974	0.00178944	1091.1
21	0.00178944	0.00210492	985.865
22	0.00210492	0.00247396	848.085
23	0.00247396	0.00290563	696.293
24	0.00290563	0.00341059	553.895
25	0.00341059	0.00400125	440.786
26	0.00400125	0.00469219	365.729
27	0.00469219	0.00550041	330.811
28	0.00550041	0.00644583	330.811
29	0.00644583	0.00755173	691.166
30	0.00755173	0.00884536	691.166
31	0.00884536	inf	691.166
