time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.64889e-05	470.642
1	1.64889e-05	3.57767e-05	470.642
2	3.57767e-05	5.83386e-05	655.553
3	5.83386e-05	8.47305e-05	508.852
4	8.47305e-05	0.000115602	559.111
5	0.000115602	0.000151715	738.841
6	0.000151715	0.000193957	881.961
7	0.000193957	0.00024337	841.238
8	0.00024337	0.000301171	797.619
9	0.000301171	0.000368784	827.143
10	0.000368784	0.000447873	904.215
11	0.000447873	0.000540389	992.182
12	0.000540389	0.000648609	1078.43
13	0.000648609	0.000775199	1162.14
14	0.000775199	0.000923277	1224.58
15	0.000923277	0.00109649	1220.47
16	0.00109649	0.00129911	1121.84
17	0.00129911	0.00153612	974.734
18	0.00153612	0.00181337	850.976
19	0.00181337	0.00213768	776.729
20	0.00213768	0.00251704	744.601
21	0.00251704	0.00296079	744.661
22	0.00296079	0.00347988	774.704
23	0.00347988	0.00408707	839.478
24	0.00408707	0.00479734	944.024
25	0.00479734	0.00562818	1069.58
26	0.00562818	0.00660005	1164.39
27	0.00660005	0.0077369	1204.36
28	0.0077369	0.00906673	1204.36
29	0.00906673	0.0106223	1175.68
30	0.0106223	0.0124419	1175.68
31	0.0124419	inf	1175.68
