time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08281e-05	234.163
1	2.08281e-05	4.51918e-05	234.163
2	4.51918e-05	7.36913e-05	1314.32
3	7.36913e-05	0.000107028	391.222
4	0.000107028	0.000146025	615.479
5	0.000146025	0.00019164	932.816
6	0.00019164	0.000245	1063.9
7	0.000245	0.000307416	946.254
8	0.000307416	0.000380428	739.698
9	0.000380428	0.000465834	613.378
10	0.000465834	0.000565738	585.371
11	0.000565738	0.0006826	616.711
12	0.0006826	0.000819299	664.201
13	0.000819299	0.000979203	699.521
14	0.000979203	0.00116625	715.544
15	0.00116625	0.00138505	718.117
16	0.00138505	0.00164099	715.599
17	0.00164099	0.00194038	715.151
18	0.00194038	0.00229058	719.985
19	0.00229058	0.00270024	728.037
20	0.00270024	0.00317943	736.76
21	0.00317943	0.00373997	749.442
22	0.00373997	0.00439565	772.876
23	0.00439565	0.00516265	813.726
24	0.00516265	0.00605983	883.573
25	0.00605983	0.00710932	989.268
26	0.00710932	0.00833695	1094.87
27	0.00833695	0.00977297	1128.04
28	0.00977297	0.0114528	1128.04
29	0.0114528	0.0134177	1293.25
30	0.0134177	0.0157162	1293.25
31	0.0157162	inf	1293.25
