time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.4852e-05	388.804
1	1.4852e-05	3.22252e-05	388.804
2	3.22252e-05	5.25475e-05	530.264
3	5.25475e-05	7.63195e-05	511.439
4	7.63195e-05	0.000104127	709.531
5	0.000104127	0.000136654	592.566
6	0.000136654	0.000174703	477.575
7	0.000174703	0.000219211	499.281
8	0.000219211	0.000271274	624.924
9	0.000271274	0.000332175	845.711
10	0.000332175	0.000403414	1168.95
11	0.000403414	0.000486746	1581.09
12	0.000486746	0.000584223	1980.07
13	0.000584223	0.000698246	2132.12
14	0.000698246	0.000831626	1867.3
15	0.000831626	0.000987646	1392.13
16	0.000987646	0.00117015	1024.34
17	0.00117015	0.00138364	843.572
18	0.00138364	0.00163336	789.982
19	0.00163336	0.00192548	790.179
20	0.00192548	0.00226718	779.637
21	0.00226718	0.00266688	731.276
22	0.00266688	0.00313444	678.351
23	0.00313444	0.00368136	664.067
24	0.00368136	0.00432112	696.926
25	0.00432112	0.00506948	749.875
26	0.00506948	0.00594488	784.816
27	0.00594488	0.00696888	784.157
28	0.00696888	0.00816669	784.157
29	0.00816669	0.00956784	846.098
30	0.00956784	0.0112068	846.098
31	0.0112068	inf	846.098
