time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.72866e-05	190.128
1	1.72866e-05	3.72376e-05	190.128
2	3.72376e-05	6.02638e-05	366.665
3	6.02638e-05	8.68391e-05	366.665
4	8.68391e-05	0.000117511	1047.65
5	0.000117511	0.00015291	708.49
6	0.00015291	0.000193765	458.734
7	0.000193765	0.000240917	404.263
8	0.000240917	0.000295338	459.248
9	0.000295338	0.000358146	569.77
10	0.000358146	0.000430635	710.714
11	0.000430635	0.000514298	859.931
12	0.000514298	0.000610855	995.478
13	0.000610855	0.000722296	1091.58
14	0.000722296	0.000850913	1119.71
15	0.000850913	0.000999355	1070.83
16	0.000999355	0.00117068	971.558
17	0.00117068	0.00136841	864.988
18	0.00136841	0.00159661	782.603
19	0.00159661	0.00185999	736.093
20	0.00185999	0.00216397	725.195
21	0.00216397	0.00251479	746.583
22	0.00251479	0.0029197	798.32
23	0.0029197	0.00338701	882.654
24	0.00338701	0.00392635	1006.72
25	0.00392635	0.00454883	1173.72
26	0.00454883	0.00526725	1366.98
27	0.00526725	0.0060964	1553.47
28	0.0060964	0.00705335	1704.86
29	0.00705335	0.0081578	1723.18
30	0.0081578	0.00943249	1723.18
31	0.00943249	0.0109037	1723.18
32	0.0109037	0.0126016	944.933
33	0.0126016	0.0145612	944.933
34	0.0145612	inf	944.933
