time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.00271e-05	329.552
1	1.00271e-05	2.15997e-05	329.552
2	2.15997e-05	3.49561e-05	1760.04
3	3.49561e-05	5.03711e-05	1760.04
4	5.03711e-05	6.81621e-05	1735.35
5	6.81621e-05	8.86953e-05	2444.37
6	8.86953e-05	0.000112393	2408.21
7	0.000112393	0.000139744	1928.17
8	0.000139744	0.000171311	1577.44
9	0.000171311	0.000207743	1463.91
10	0.000207743	0.00024979	1495.39
11	0.00024979	0.000298319	1563.15
12	0.000298319	0.000354327	1592.36
13	0.000354327	0.000418968	1559.02
14	0.000418968	0.000493573	1480.25
15	0.000493573	0.000579677	1390.64
16	0.000579677	0.000679052	1319.28
17	0.000679052	0.000793744	1275.3
18	0.000793744	0.000926115	1247.14
19	0.000926115	0.00107889	1212.19
20	0.00107889	0.00125521	1150.62
21	0.00125521	0.00145871	1056.54
22	0.00145871	0.00169357	939.379
23	0.00169357	0.00196464	815.412
24	0.00196464	0.00227748	699.234
25	0.00227748	0.00263855	601.753
26	0.00263855	0.00305527	528.658
27	0.00305527	0.00353622	479.327
28	0.00353622	0.0040913	449.898
29	0.0040913	0.00473194	444.514
30	0.00473194	0.00547132	444.514
31	0.00547132	0.00632467	444.514
32	0.00632467	0.00730955	388.512
33	0.00730955	0.00844623	388.512
34	0.00844623	inf	388.512
