time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.86869e-05	354.54
1	1.86869e-05	4.05459e-05	354.54
2	4.05459e-05	6.61154e-05	289.756
3	6.61154e-05	9.60254e-05	662.547
4	9.60254e-05	0.000131013	798.057
5	0.000131013	0.000171939	592.532
6	0.000171939	0.000219812	496.788
7	0.000219812	0.000275812	495.929
8	0.000275812	0.000341318	567.768
9	0.000341318	0.000417944	692.417
10	0.000417944	0.000507577	847.918
11	0.000507577	0.000612425	1001.06
12	0.000612425	0.000735071	1104.46
13	0.000735071	0.000878536	1117.25
14	0.000878536	0.00104635	1040.71
15	0.00104635	0.00124266	919.735
16	0.00124266	0.00147229	806.508
17	0.00147229	0.0017409	732.324
18	0.0017409	0.0020551	705.398
19	0.0020551	0.00242264	721.199
20	0.00242264	0.00285257	772.082
21	0.00285257	0.00335548	855.415
22	0.00335548	0.00394376	978.447
23	0.00394376	0.0046319	1146.52
24	0.0046319	0.00543685	1342.1
25	0.00543685	0.00637844	1525.44
26	0.00637844	0.00747987	1631.87
27	0.00747987	0.00876826	1606.57
28	0.00876826	0.0102754	1606.57
29	0.0102754	0.0120383	1838.94
30	0.0120383	0.0141005	1838.94
31	0.0141005	inf	1838.94
