time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.34582e-05	370.959
1	1.34582e-05	2.89908e-05	370.959
2	2.89908e-05	4.69175e-05	517.267
3	4.69175e-05	6.76073e-05	517.267
4	6.76073e-05	9.14861e-05	616.864
5	9.14861e-05	0.000119046	675.174
6	0.000119046	0.000150853	548.324
7	0.000150853	0.000187563	474.758
8	0.000187563	0.000229931	511.477
9	0.000229931	0.000278829	647.533
10	0.000278829	0.000335265	875.162
11	0.000335265	0.000400399	1188.79
12	0.000400399	0.000475572	1565.1
13	0.000475572	0.000562333	1923.91
14	0.000562333	0.000662466	2107.45
15	0.000662466	0.000778033	1973.29
16	0.000778033	0.000911413	1589.58
17	0.000911413	0.00106535	1194.8
18	0.00106535	0.00124302	936.91
19	0.00124302	0.00144807	816.015
20	0.00144807	0.00168472	781.558
21	0.00168472	0.00195786	782.46
22	0.00195786	0.00227309	775.263
23	0.00227309	0.00263691	741.597
24	0.00263691	0.0030568	700.874
25	0.0030568	0.00354142	684.093
26	0.00354142	0.00410074	703.203
27	0.00410074	0.00474626	743.672
28	0.00474626	0.00549128	775.57
29	0.00549128	0.00635114	776.075
30	0.00635114	0.00734353	776.075
31	0.00734353	0.00848888	776.075
32	0.00848888	0.00981076	686.899
33	0.00981076	0.0113364	686.899
34	0.0113364	inf	686.899
