time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.42633e-05	253.744
1	1.42633e-05	3.07251e-05	253.744
2	3.07251e-05	4.97243e-05	507.117
3	4.97243e-05	7.16519e-05	507.117
4	7.16519e-05	9.69592e-05	439.842
5	9.69592e-05	0.000126167	535.528
6	0.000126167	0.000159877	757.916
7	0.000159877	0.000198783	904.446
8	0.000198783	0.000243686	913.509
9	0.000243686	0.00029551	882.499
10	0.00029551	0.000355322	876.359
11	0.000355322	0.000424352	896.845
12	0.000424352	0.000504023	936.663
13	0.000504023	0.000595974	1000.84
14	0.000595974	0.000702097	1091.98
15	0.000702097	0.000824578	1195.87
16	0.000824578	0.000965938	1282.24
17	0.000965938	0.00112909	1317.32
18	0.00112909	0.00131738	1283.12
19	0.00131738	0.0015347	1190.18
20	0.0015347	0.00178551	1070.09
21	0.00178551	0.00207498	955.829
22	0.00207498	0.00240907	869.533
23	0.00240907	0.00279466	822.801
24	0.00279466	0.00323968	815.754
25	0.00323968	0.00375328	835.72
26	0.00375328	0.00434606	864.488
27	0.00434606	0.0050302	886.301
28	0.0050302	0.00581979	888.663
29	0.00581979	0.00673109	850.44
30	0.00673109	0.00778285	850.44
31	0.00778285	0.00899672	850.44
32	0.00899672	0.0103977	776.831
33	0.0103977	0.0120146	776.831
34	0.0120146	inf	776.831
