time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.62639e-05	346.485
1	1.62639e-05	3.50346e-05	346.485
2	3.50346e-05	5.66985e-05	335.827
3	5.66985e-05	8.17016e-05	335.827
4	8.17016e-05	0.000110559	902.313
5	0.000110559	0.000143863	845.841
6	0.000143863	0.000182302	586.464
7	0.000182302	0.000226664	479.103
8	0.000226664	0.000277865	513.609
9	0.000277865	0.000336958	612.459
10	0.000336958	0.000405158	729.641
11	0.000405158	0.000483871	846.665
12	0.000483871	0.000574716	955.829
13	0.000574716	0.000679564	1048.34
14	0.000679564	0.000800572	1108.33
15	0.000800572	0.000940232	1116.49
16	0.000940232	0.00110142	1064.86
17	0.00110142	0.00128745	971.53
18	0.00128745	0.00150215	877.076
19	0.00150215	0.00174995	809.574
20	0.00174995	0.00203594	780.825
21	0.00203594	0.00236602	790.651
22	0.00236602	0.00274697	834.512
23	0.00274697	0.00318663	905.767
24	0.00318663	0.00369407	1000.77
25	0.00369407	0.00427971	1121.93
26	0.00427971	0.00495563	1263.55
27	0.00495563	0.00573573	1408.71
28	0.00573573	0.00663607	1545.65
29	0.00663607	0.00767518	1753.88
30	0.00767518	0.00887445	1753.88
31	0.00887445	0.0102586	1753.88
32	0.0102586	0.011856	207580
33	0.011856	0.0136997	207580
34	0.0136997	inf	207580
