time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.05369e-05	734.527
1	1.05369e-05	2.26978e-05	734.527
2	2.26978e-05	3.67332e-05	1787.15
3	3.67332e-05	5.29319e-05	1787.15
4	5.29319e-05	7.16273e-05	1625.04
5	7.16273e-05	9.32045e-05	4382.31
6	9.32045e-05	0.000118107	7742.09
7	0.000118107	0.000146849	5843.67
8	0.000146849	0.00018002	1830.62
9	0.00018002	0.000218304	606.719
10	0.000218304	0.000262489	354.396
11	0.000262489	0.000313485	346.395
12	0.000313485	0.00037234	436.484
13	0.00037234	0.000440268	578.686
14	0.000440268	0.000518665	741.843
15	0.000518665	0.000609146	900.982
16	0.000609146	0.000713574	1031.36
17	0.000713574	0.000834097	1110.72
18	0.000834097	0.000973197	1126.4
19	0.000973197	0.00113374	1078.24
20	0.00113374	0.00131902	981.612
21	0.00131902	0.00153287	866.938
22	0.00153287	0.00177967	767.543
23	0.00177967	0.00206452	704.655
24	0.00206452	0.00239327	684.712
25	0.00239327	0.00277269	708.019
26	0.00277269	0.00321059	774.919
27	0.00321059	0.003716	887.499
28	0.003716	0.0042993	1052.22
29	0.0042993	0.0049725	2170.65
30	0.0049725	0.00574947	2170.65
31	0.00574947	0.00664621	2170.65
32	0.00664621	0.00768115	60.6154
33	0.00768115	0.00887562	60.6154
34	0.00887562	inf	60.6154
