time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.69624e-05	635.08
1	1.69624e-05	3.68042e-05	635.08
2	3.68042e-05	6.00141e-05	544.424
3	6.00141e-05	8.71639e-05	574.134
4	8.71639e-05	0.000118922	739.805
5	0.000118922	0.000156072	794.144
6	0.000156072	0.000199527	740.07
7	0.000199527	0.00025036	749.604
8	0.00025036	0.000309821	807.782
9	0.000309821	0.000379375	870.404
10	0.000379375	0.000460736	934.151
11	0.000460736	0.000555909	998.436
12	0.000555909	0.000667237	1063.54
13	0.000667237	0.000797462	1122.52
14	0.000797462	0.000949794	1155.36
15	0.000949794	0.00112798	1133.97
16	0.00112798	0.00133642	1043.33
17	0.00133642	0.00158024	911.33
18	0.00158024	0.00186545	792.416
19	0.00186545	0.00219907	719.321
20	0.00219907	0.00258933	691.726
21	0.00258933	0.00304583	690.647
22	0.00304583	0.00357982	694.471
23	0.00357982	0.00420446	697.166
24	0.00420446	0.00493512	712.42
25	0.00493512	0.00578982	766.435
26	0.00578982	0.00678961	872.209
27	0.00678961	0.00795911	1019.55
28	0.00795911	0.00932712	1019.55
29	0.00932712	0.0109274	983.89
30	0.0109274	0.0127992	983.89
31	0.0127992	inf	983.89
